entrezgene_id,mgi_symbol,chromosome_name
259038,Olfr283,15
73302,1700031M16Rik,15
258449,Olfr282,15
258277,Olfr281,15
16770,Lalba,15
258502,Olfr279,15
69612,Kansl2,15
100217417,NA,NA
100503377,NA,NA
100217416,NA,NA
12455,Ccnt1,15
100048895,NA,NA
73863,Tex49,15
11512,Adcy6,15
12297,Cacnb3,15
74351,Ddx23,15
223881,Rnd1,15
105833,Ccdc65,15
66120,Fkbp11,15
11842,Arf3,15
22410,Wnt10b,15
22408,Wnt1,15
13199,Ddn,15
100049164,NA,NA
19082,Prkag1,15
381022,Kmt2d,15
69159,Rhebl1,15
13363,Dhh,15
74775,Lmbr1l,15
100861967,NA,NA
100503512,NA,NA
22143,Tuba1b,15
22142,Tuba1a,15
75951,4930578M01Rik,15
22146,Tuba1c,15
100503555,NA,NA
19132,Prph,15
78733,Troap,15
239659,C1ql4,15
72778,Dnajc22,15
72572,Spats2,15
16512,Kcnh3,15
51812,Mcrs1,15
73600,1700120C14Rik,15
545136,Fam186b,15
54614,Prpf40b,15
22379,Fmnl3,15
110213,Tmbim6,15
380969,Nckap5l,15
75284,Bcdin3d,15
72393,Faim2,15
11827,Aqp2,15
11830,Aqp5,15
11831,Aqp6,15
26934,Racgap1,15
11419,Asic1,15
83797,Smarcd1,15
14555,Gpd1,15
66379,Cox14,15
71949,Cers5,15
65970,Lima1,15
100042918,NA,NA
72277,Fam186a,15
207214,Larp4,15
70281,2310068J16Rik,15
239667,Dip2b,15
11908,Atf1,15
75002,Tmprss12,15
100503618,NA,NA
70152,Mettl7a1,15
668178,Mettl7a3,15
393082,Mettl7a2,15
554292,Methig1,15
380975,Higd1c,15
18174,Slc11a2,15
432982,NA,NA
68614,Letmd1,15
207785,Csrnp2,15
21422,Tfcp2,15
19009,Pou6f1,15
78445,C330013E15Rik,15
23994,Dazap2,15
207818,Smagp,15
109901,Cela1,15
207839,Galnt6,15
619313,I730030J21Rik,15
59033,Slc4a8,15
20273,Scn8a,15
668225,Fignl2,15
208258,Ankrd33,15
11482,Acvrl1,15
11479,Acvr1b,15
380977,A330009N23Rik,15
105968,AU021063,15
56149,Tamalin,15
15370,Nr4a1,15
68118,Atg101,15
77717,Smim41,15
74127,Krt80,15
100316694,Mir1941,15
110310,Krt7,15
406219,Krt87,15
66322,Krt88,15
64818,Krt81,15
16679,Krt86,15
100126226,Krt83,15
574415,NA,NA
16680,Krt84,15
114566,Krt82,15
239673,Krt90,15
109052,Krt75,15
432985,NA,NA
432986,NA,NA
406223,Gm5414,15
432987,Gm5478,15
16688,Krt6b,15
16687,Krt6a,15
110308,Krt5,15
56735,Krt71,15
406222,Krt74,15
105866,Krt72,15
223915,Krt73,15
16681,Krt2,15
16678,Krt1,15
406220,Krt77,15
77055,Krt76,15
16682,Krt4,15
223917,Krt79,15
332131,Krt78,15
16691,Krt8,15
16668,Krt18,15
100862030,NA,NA
75705,Eif4b,15
209039,Tns2,15
223918,Spryd3,15
16012,Igfbp6,15
223920,Soat2,15
246277,Csad,15
68744,Zfp740,15
16421,Itgb7,15
19411,Rarg,15
106073,Mfsd5,15
105988,Espl1,15
56612,Pfdn5,15
60315,Myg1,15
223921,Aaas,15
170574,Sp7,15
20683,Sp1,15
110542,Amhr2,15
66151,Prr13,15
18521,Pcbp2,15
26404,Map3k12,15
21357,Tarbp2,15
54615,Npff,15
223922,Atf7,15
100043600,NA,NA
67942,Atp5g2,15
751542,Mir688,15
67488,Calcoco1,15
15422,Hoxc13,15
15421,Hoxc12,15
100503872,Hotair,15
109663,Hoxc11,15
209448,Hoxc10,15
723958,Mir196a-2,15
15427,Hoxc9,15
15426,Hoxc8,15
15425,Hoxc6,15
15424,Hoxc5,15
751557,Mir615,15
15423,Hoxc4,15
432989,D930007P13Rik,15
71726,Smug1,15
12419,Cbx5,15
15382,Hnrnpa1,15
18022,Nfe2,15
56447,Copz1,15
724064,Mir148b,15
100862049,NA,NA
80910,Gpr84,15
29813,Zfp385a,15
16402,Itga5,15
74174,Gtsf1,15
223927,Gtsf2,15
105855,Nckap1l,15
100503932,NA,NA
18574,Pde1b,15
58200,Ppp1r1a,15
14663,Glycam1,15
20771,NA,NA
20770,Mucl2,15
258859,Olfr161,16
54483,Mefv,16
74120,Zfp263,16
18312,Olfr15,16
385674,Zfp174,16
71063,Zfp597,16
74763,Naa60,16
73261,1700037C18Rik,16
76779,Cluap1,16
268857,Nlrc3,16
52864,Slx4,16
13419,Dnase1,16
68015,Trap1,16
12914,Crebbp,16
76397,NA,NA
436332,Gm5766,16
11515,Adcy9,16
106393,Srl,16
83383,Tfap4,16
83396,Glis2,16
66449,Pam16,16
78885,Coro7,16
246154,Vasn,16
83945,Dnaja3,16
67824,Nmral1,16
15369,Hmox2,16
66626,Cdip1,16
78809,4930562C15Rik,16
100169865,NA,NA
207740,Ubald1,16
17237,Mgrn1,16
100503704,Gm16861,16
66911,Nudt16l1,16
72615,Anks3,16
74684,4930451G09Rik,16
71089,Septin12,16
432995,Smim22,16
66049,Rogdi,16
74022,Glyr1,16
170644,Ubn1,16
19041,Ppl,16
665119,Sec14l5,16
27426,Nagpa,16
239691,AU021092,16
208211,Alg1,16
70511,Eef2kmt,16
268859,Rbfox1,16
68238,1700123O21Rik,16
74720,Tmem114,16
239706,Mettl22,16
268860,Abat,16
100861674,NA,NA
66690,Tmem186,16
54128,Pmm2,16
52502,Carhsp1,16
436336,Gm5767,16
252870,Usp7,16
69053,1810013L24Rik,16
14811,Grin2a,16
68172,Rpl39l,16
75329,Atf7ip2,16
13731,Emp2,16
70426,Tekt5,16
26425,Nubp1,16
383103,Tvp23a,16
12265,Ciita,16
58239,Dexi,16
74374,Clec16a,16
100503866,NA,NA
12703,Socs1,16
21959,Tnp2,16
19120,Prm3,16
19119,Prm2,16
19118,Prm1,16
100503881,NA,NA
223970,Rmi2,16
56722,Litaf,16
100503907,NA,NA
100043147,NA,NA
20621,Snn,16
106200,Txndc11,16
106205,Zc3h7a,16
66409,Rsl1d1,16
69918,NA,NA
14852,Gspt1,16
100316833,Mir1945,16
21935,Tnfrsf17,16
74478,Snx29,16
223978,Cpped1,16
791359,Gm9961,16
72555,Shisa9,16
622509,NA,NA
75493,1700003L19Rik,16
50505,Ercc4,16
239719,Mrtfb,16
100124432,Mir193b,16
723899,Mir365-1,16
70100,2310015D24Rik,16
74108,Parn,16
67118,Bfar,16
66598,NA,NA
26565,Pla2g10,16
76684,Pla2g10os,16
432999,A930007A09Rik,16
106298,Rrn3,16
18203,Ntan1,16
94184,Pdxdc1,16
93734,Mpv17l,16
74482,Ifitm7,16
67254,Bmerb1,16
223989,Marf1,16
723916,Mir484,16
67203,Nde1,16
17880,Myh11,16
66086,Cep20,16
17250,Abcc1,16
545280,NA,NA
20583,Snai2,16
66793,Efcab1,16
442816,NA,NA
632352,NA,NA
70620,Ube2v2,16
17217,Mcm4,16
19090,Prkdc,16
72083,Mzt2,16
12609,Cebpd,16
224008,Spidr,16
67451,Pkp2,16
433003,NA,NA
70120,Yars2,16
74006,Dnm1l,16
224014,Fgd4,16
18316,Olfr19,16
74066,4933404G15Rik,16
50525,Spag6l,16
665562,Rpl31-ps12,16
16136,Igll1,16
22362,Vpreb1,16
21976,Top3b,16
68606,Ppm1f,16
26413,Mapk1,16
106369,Ypel1,16
66053,Ppil2,16
70458,2610318N02Rik,16
723816,Mir130b,16
791069,Mir301b,16
64136,Sdf2l1,16
76872,Ccdc116,16
69101,Ydjc,16
22195,Ube2l3,16
239731,Rimbp3,16
58180,Hic2,16
224019,Tmem191c,16
224020,Pi4ka,16
15160,Serpind1,16
67474,Snap29,16
12929,Crkl,16
72168,Aifm3,16
66863,Lztr1,16
69009,Thap7,16
74685,Lrrc74b,16
18440,P2rx6,16
224022,Slc7a4,16
77626,Smpd4,16
72315,Ccdc74a,16
94112,Med15,16
665892,NA,NA
224023,Klhl22,16
224024,Scarf2,16
433004,NA,NA
80733,Car15,16
13356,Dgcr2,16
22114,Tssk1,16
22115,Tssk2,16
27886,Ess2,16
195333,Gsc2,16
13358,Slc25a1,16
22363,Vpreb2,16
53960,NA,NA
13353,Dgcr6,16
19125,Prodh,16
65079,Rtn4r,16
66779,4933432I09Rik,16
27801,Zdhhc8,16
19385,Ranbp1,16
15547,Trmt2a,16
94223,Dgcr8,16
100316814,Mir1306,16
27883,Tango2,16
387180,Mir185,16
11877,,16
12846,Comt,16
26462,Txnrd2,16
13972,Gnb1l,16
21380,Tbx1,16
619305,4930588K23Rik,16
14724,Gp1bb,16
18951,Septin5,16
12741,Cldn5,16
12544,Cdc45,16
22230,Ufd1,16
72307,2510002D24Rik,16
18100,Mrpl40,16
15260,Hira,16
100505355,NA,NA
100504250,NA,NA
110785,NA,NA
404737,NA,NA
110787,NA,NA
404740,NA,NA
16142,NA,NA
110786,NA,NA
404739,NA,NA
404743,NA,NA
110612,NA,NA
258443,Olfr164,16
258458,Olfr165,16
259071,Olfr166,16
258937,Olfr167,16
258354,Olfr168,16
258158,Olfr169,16
258959,Olfr170,16
258960,Olfr171,16
239739,Lamp3,16
108105,B3gnt5,16
68162,NA,NA
239743,Klhl6,16
75785,Klhl24,16
208146,Yeats2,16
208158,Map6d1,16
381038,Parl,16
224044,Cyp2ab1,16
27416,Abcc5,16
224045,Eif2b5,16
100504291,Gm16618,16
13544,Dvl3,16
11773,Ap2m1,16
100042948,Gm15760,16
27406,Abcf3,16
328643,Vwa5b2,16
100316739,Mir1224,16
208624,Alg3,16
107522,Ece2,16
73047,Camk2n2,16
21762,Psmd2,16
208643,Eif4g1,16
100217430,NA,NA
78408,Fam131a,16
12724,Clcn2,16
245841,Polr2h,16
21832,Thpo,16
12667,Chrd,16
625060,NA,NA
625123,NA,NA
66561,Teddm3,16
13845,Ephb3,16
328646,Gm16863,16
209018,Vps8,16
100504359,NA,NA
72190,2510009E07Rik,16
74147,Ehhadh,16
100043489,1300002E11Rik,16
71751,Map3k13,16
66664,Tmem41a,16
239759,Liph,16
75826,Senp2,16
239760,NA,NA
319765,Igf2bp2,16
20462,Tra2b,16
100043507,NA,NA
100862159,NA,NA
104156,Etv5,16
110197,Dgkg,16
671242,NA,NA
12970,Crygs,16
70573,Tbccd1,16
67838,Dnajb11,16
11625,Ahsg,16
59083,Fetub,16
94175,Hrg,16
385643,Kng2,16
16644,Kng1,16
13682,Eif4a2,16
100216532,Snord2,16
100217420,Snora81,16
106344,Rfc4,16
11450,Adipoq,16
100043541,NA,NA
320099,BC106179,16
20440,St6gal1,16
100504504,NA,NA
239766,Rtp1,16
17174,Masp1,16
67775,Rtp4,16
20604,Sst,16
224055,Rtp2,16
100862208,NA,NA
12053,Bcl6,16
68841,NA,NA
210126,Lpp,16
624582,NA,NA
723830,Mir28a,16
319487,A230028O05Rik,16
71338,Tprg,16
22061,Trp63,16
100043571,NA,NA
210530,P3h2,16
12737,Cldn1,16
114141,Cldn16,16
100043057,Tmem207,16
16180,Il1rap,16
100504628,NA,NA
239789,Gmnc,16
239790,Ostn,16
224065,Uts2b,16
67501,Ccdc50,16
100038623,Gm10823,16
14167,Fgf12,16
100504645,NA,NA
751543,Mir690,16
239796,Mb21d2,16
27281,Plaat1,16
268878,Atp13a5,16
224079,Atp13a4,16
74143,Opa1,16
328657,Gm1968,16
100043102,4632428C04Rik,16
71528,9030404E10Rik,16
15205,Hes1,16
75531,NA,NA
71756,Cpn2,16
74488,Lrrc15,16
14729,Gp5,16
224088,Atp13a3,16
224090,Tmem44,16
224092,Lsg1,16
224093,Fam43a,16
268880,Xxylt1,16
78618,Acap2,16
66849,Ppp1r2,16
100862313,NA,NA
11815,Apod,16
114672,NA,NA
71911,Bdh1,16
224098,Gm536,16
13383,Dlg1,16
30060,Meltf,16
239827,Pigz,16
106264,0610012G03Rik,16
68092,Ncbp2,16
320213,Senp5,16
224105,Pak2,16
72084,Pigx,16
66994,Cep19,16
224109,Nrros,16
328660,Bex6,16
268882,Fbxo45,16
68980,Wdr53,16
100316697,Mir1946a,16
69576,Smco1,16
70238,Rnf168,16
224111,Ubxn7,16
277203,Tm4sf19,16
100504089,NA,NA
100502673,NA,NA
66061,Dynlt2b,16
13026,Pcyt1a,16
106407,Slc51a,16
245308,Zdhhc19,16
22042,Tfrc,16
51789,Tnk2,16
675921,Tnk2os,16
140474,,16
224116,Muc20,16
381043,Smbd1,16
100502698,Rubcn,16
69823,Fyttd1,16
70144,Lrch3,16
69707,Iqcg,16
57808,Rpl35a,16
239833,Lmln,16
100316698,Mir1947,16
106326,Osbpl11,16
69150,Snx4,16
100502742,1700007L15Rik,16
22661,Zfp148,16
171286,Slc12a8,16
77446,Heg1,16
17063,Muc13,16
16419,Itgb5,16
22247,Umps,16
545156,Kalrn,16
100043670,NA,NA
76378,Ropn1,16
239839,Ccdc14,16
107589,Mylk,16
76649,1700119H24Rik,16
278725,E130310I04Rik,16
100862381,NA,NA
70757,Hacd2,16
224129,Adcy5,16
317717,Sec22a,16
72599,Pdia5,16
69768,1600019K03Rik,16
20357,Sema5b,16
546663,NA,NA
224132,Slc49a4,16
66667,Hspbap1,16
547253,Parp14,16
100043217,NA,NA
209200,Dtx3l,16
80285,Parp9,16
16646,Kpna1,16
69544,Wdr5b,16
70186,Fam162a,16
381045,Ccdc58,16
209294,Csta1,16
268885,Stfa2l1,16
433016,Cstdc4,16
100503125,Gm10913,16
408196,Csta3,16
76770,Csta2,16
20861,Stfa1,16
209324,NA,NA
100038854,Cstdc6,16
100034684,Cstdc5,16
20862,Stfa2,16
20863,Stfa3,16
12374,Casr,16
12524,Cd86,16
106347,Ildr1,16
57738,Slc15a2,16
106389,Eaf2,16
320299,Iqcb1,16
68306,4930565N06Rik,16
224139,Golgb1,16
15163,Hcls1,16
207215,Fbxo40,16
77782,Polq,16
207227,Stxbp5l,16
74197,Gtf2e1,16
67657,Rabl3,16
15233,Hgd,16
68194,Ndufb4,16
14314,Fstl1,16
320184,Lrrc58,16
239845,Gpr156,16
75175,NA,NA
414072,NA,NA
56637,Gsk3b,16
18171,Nr1i2,16
320214,Cfap91,16
12856,Cox17,16
64082,Popdc2,16
85031,Pla1a,16
11544,Adprh,16
12519,Cd80,16
76916,Timmdc1,16
224143,Poglut1,16
67846,Tmem39a,16
12549,Arhgap31,16
56375,B4galt4,16
22268,Upk1b,16
74663,Tex55,16
207683,Igsf11,16
100502943,NA,NA
268890,Lsamp,16
14432,Gap43,16
75722,4932412D23Rik,16
100503040,Gm19522,16
170658,NA,NA
56490,Zbtb20,16
791329,Gm9968,16
626693,Gm15713,16
100124467,Mir568,16
100043314,Tigit,16
13490,Drd3,16
106248,Qtrt2,16
212153,Ccdc191,16
332175,Zdhhc23,16
207798,Gramd1c,16
100499519,,16
11964,Atp6v1a,16
72117,Naa50,16
207806,Usf3,16
320007,Sidt1,16
212514,Spice1,16
212517,Cfap44,16
117606,Boc,16
100526478,Mir3081,16
212547,Nepro,16
66067,Gtpbp8,16
57781,Cd200r1,16
239849,Cd200r4,16
271375,Cd200r2,16
74603,Cd200r3,16
67896,Ccdc80,16
100038470,NA,NA
74102,Slc35a5,16
67841,Atg3,16
547267,NA,NA
208154,Btla,16
17470,Cd200,16
208166,Gm609,16
100047671,Gm17783,16
208169,Slc9c1,16
14525,Gcsam,16
212998,BC016579,16
208171,Tmprss7,16
56370,Tagln3,16
213012,Abhd10,16
208177,Phldb2,16
100503378,Gm15638,16
433022,Plcxd2,16
84544,Cd96,16
58998,Nectin3,16
639644,NA,NA
73693,Dppa4,16
73703,Dppa2,16
433023,NA,NA
17450,Morc1,16
77647,Trat1,16
57263,Retnlb,16
57262,Retnla,16
245195,Retnlg,16
224170,Dzip3,16
224171,Cip2a,16
667772,Myh15,16
73255,1700026J12Rik,16
216818,Gm4802,16
73916,Ift57,16
100503470,NA,NA
16423,Cd47,16
100503490,NA,NA
628951,NA,NA
224180,NA,NA
100043404,NA,NA
70508,Bbx,16
619312,G730013B05Rik,16
69339,Ccdc54,16
75211,4930542D17Rik,16
68190,NA,NA
208650,Cblb,16
100862397,NA,NA
11658,Alcam,16
73820,4930404A05Rik,16
239852,Zpld1,16
100628589,Mir5118,16
80859,Nfkbiz,16
385658,Nxpe3,16
74201,Cep97,16
629242,NA,NA
68193,Rpl24,16
66391,Zbtb11os1,16
271377,Zbtb11,16
76302,Pcnp,16
52575,Trmt10c,16
66315,Senp7,16
224224,Impg2,16
320712,Abi3bp,16
21787,Tfg,16
239853,Adgrg7,16
56277,Tmem45a,16
100503609,Lnp1,16
69457,Tmem45a2,16
28185,Tomm70a,16
52633,Nit2,16
100503632,NA,NA
67581,Tbc1d23,16
71027,Tmem30c,16
66497,Cmss1,16
100503647,NA,NA
78749,Filip1l,16
12837,Col8a1,16
73379,Dcbld2,16
54613,St3gal6,16
328695,Ftdc1,16
224247,Ftdc2,16
12892,Cpox,16
71223,Gpr15,16
224250,Cldnd1,16
259003,Olfr172,16
259002,Olfr173,16
259004,Olfr175,16
258998,Olfr177,16
258999,Olfr178,16
258178,Olfr180,16
259001,Olfr181,16
258478,Olfr183,16
258318,Olfr186,16
258319,Olfr187,16
258392,Olfr190,16
258035,Olfr191,16
404309,NA,NA
257972,Olfr193,16
433031,Olfr194,16
259000,Olfr195,16
258775,Olfr196,16
258477,NA,NA
258036,Olfr198,16
404310,Olfr199,16
258996,Olfr201,16
258997,Olfr202,16
258479,Olfr203,16
258994,Olfr204,16
257881,Olfr205,16
258993,Olfr206,16
404311,Olfr209,16
328699,Gabrr3,16
75636,1700022E09Rik,16
67014,Riox2,16
224273,Crybg3,16
56297,Arl6,16
75145,4930547E14Rik,16
13840,Epha6,16
106338,Nsun3,16
68146,Arl13b,16
68159,Stx19,16
19128,Pros1,16
13837,Epha3,16
224291,Csnka2ip,16
67609,4930453N24Rik,16
72020,Zfp654,16
100861916,NA,NA
106143,Cggbp1,16
15557,Htr1f,16
18736,Pou1f1,16
68942,Chmp2b,16
73569,Vgll3,16
239857,Cadm2,16
75501,1700010K23Rik,16
224318,Speer2,16
74185,Gbe1,16
52645,D16Ertd519e,16
70972,4931420L22Rik,16
78221,4930567J20Rik,16
19876,Robo1,16
268902,Robo2,16
751561,Mir691,16
320355,Lipi,16
224344,Rbm11,16
110920,Hspa13,16
67742,Samsn1,16
78215,4930578N18Rik,16
268903,Nrip1,16
76610,NA,NA
76601,1700041M19Rik,16
30940,Usp25,16
77994,Mir99ahg,16
387229,Mir99a,16
387246,Mirlet7c-1,16
723952,Mir125b-2,16
100862299,NA,NA
100503619,E330011O21Rik,16
13052,Cxadr,16
12228,Btg3,16
67102,D16Ertd472e,16
75818,4930478L05Rik,16
78812,4930570E03Rik,16
246048,Chodl,16
19146,Tmprss15,16
78654,1700066C05Rik,16
100039724,NA,NA
17968,Ncam2,16
75247,4930553E22Rik,16
402727,NA,NA
78023,NA,NA
387173,Mir155,16
27393,Mrpl39,16
67374,Jam2,16
11957,Atp5j,16
14390,Gabpa,16
11820,App,16
100038614,Gm10791,16
224405,Cyyr1,16
11504,Adamts1,16
75310,4930556C24Rik,16
23794,Adamts5,16
67768,N6amt1,16
78913,Ltn1,16
53858,Rwdd2b,16
74112,Usp16,16
12469,Cct8,16
414095,B130034C11Rik,16
224419,Map3k7cl,16
12013,Bach1,16
100039901,NA,NA
14805,Grik1,16
78924,NA,NA
239931,Cldn17,16
54420,Cldn8,16
239932,Krtap24-1,16
69699,2310079G19Rik,16
69533,Krtap26-1,16
239933,Krtap27-1,16
69661,2310061N02Rik,16
268905,Krtap13-1,16
16699,Krtap13,16
117172,2310034C09Rik,16
69696,2310057N15Rik,16
546672,Gm5965,16
433047,NA,NA
75351,4930553J12Rik,16
23927,Krtap14,16
26560,Krtap15,16
170657,Krtap19-1,16
170651,Krtap19-2,16
77918,Krtap19-3,16
170654,Krtap19-4,16
16704,Krtap19-5,16
170939,Krtap19-9b,16
71369,Krtap16-3,16
68740,Krtap22-2,16
100040201,Gm10229,16
16700,Krtap6-1,16
100040214,Gm10228,16
68484,Krtap6-5,16
100040249,Krtap6-3,16
622935,Krtap20-2,16
170656,Krtap21-1,16
16701,Krtap6-2,16
16703,Krtap8-1,16
71363,Krtap7-1,16
16693,Krtap11-1,16
21844,Tiam1,16
100038709,NA,NA
20655,Sod1,16
224432,Scaf4,16
26559,Hunk,16
68500,NA,NA
66578,Mis18a,16
100503390,NA,NA
77037,Mrap,16
207932,Urb1,16
70967,Eva1c,16
68001,Cfap298,16
104015,Synj1,16
67394,4930404I05Rik,16
67367,Paxbp1,16
74387,4932438H23Rik,16
791288,NA,NA
50913,Olig2,16
50914,Olig1,16
15976,Ifnar2,16
16155,Il10rb,16
100503120,A930006K02Rik,16
15975,Ifnar1,16
15980,Ifngr2,16
77975,Tmem50b,16
100503130,NA,NA
246738,Dnajc28,16
14450,Gart,16
20658,Son,16
60364,Donson,16
100038392,Gm10785,16
66609,Cryzl1,16
16443,Itsn1,16
28080,Atp5o,16
53881,Slc5a3,16
121022,Mrps6,16
246133,Kcne2,16
68936,Smim11,16
100503166,1700048M11Rik,16
75328,Fam243,16
16509,Kcne1,16
54720,Rcan1,16
76785,2410124H12Rik,16
209195,Clic6,16
12394,Runx1,16
69857,1810053B23Rik,16
791074,Mir802,16
72264,1700029J03Rik,16
224440,Setd4,16
12408,Cbr1,16
109857,Cbr3,16
70028,Dop1b,16
338467,Morc3,16
110749,Chaf1b,16
56173,Cldn14,16
20465,Sim2,16
110948,Hlcs,16
170765,Ripply3,16
56176,Pigp,16
22129,Ttc3,16
13185,Vps26c,16
13548,Dyrk1a,16
16522,Kcnj6,16
16516,Kcnj15,16
13876,Erg,16
23872,Ets2,16
69776,1600002D24Rik,16
100040997,NA,NA
56088,Psmg1,16
93871,Brwd1,16
74296,NA,NA
15312,Hmgn1,16
71446,Get1,16
385668,Lca5l,16
50795,Sh3bgr,16
93961,B3galt5,16
72058,Igsf5,16
16415,Itgb2l,16
18546,Pcp4,16
13508,Dscam,16
100862217,NA,NA
56175,Bace2,16
17857,NA,NA
52793,Fam3b,16
17858,Mx2,16
50528,Tmprss2,16
72388,Ripk4,16
114604,Prdm15,16
207781,C2cd2,16
114565,Zbtb21,16
320586,NA,NA
328734,NA,NA
624086,NA,NA
106583,Scaf8,17
319358,NA,NA
24001,Tiam2,17
224481,Tfb1m,17
621628,Cldn20,17
68230,1700102H20Rik,17
100502833,NA,NA
224480,Nox3,17
75815,4930470H14Rik,17
78043,4930548J01Rik,17
75934,NA,NA
239985,Arid1b,17
70544,Tmem242,17
106557,Ldhal6b,17
666919,NA,NA
224454,Zdhhc14,17
78512,3300005D01Rik,17
66616,Snx9,17
20975,Synj2,17
321007,Serac1,17
66467,Gtf2h5,17
68842,Tulp4,17
77106,Tmem181a,17
100310872,Dynlt1a,17
21648,Dynlt1b,17
547127,NA,NA
100040500,Gm2808,17
100040563,Dynlt1c,17
100040525,NA,NA
100040531,Dynlt1f,17
83672,Sytl3,17
22350,Ezr,17
100040654,NA,NA
73617,1700122H20Rik,17
751529,Mir692-1,17
100037282,Rsph3b,17
380608,Tagap1,17
68195,Rnaset2b,17
381059,Gm1604b,17
20112,Rps6ka2,17
21461,Tcp10a,17
100216474,Ttll2,17
667055,Unc93a2,17
68655,Fndc1,17
667102,NA,NA
72536,Tagap,17
320936,NA,NA
66832,Rsph3a,17
100040822,E430024P14Rik,17
100037283,Rnaset2a,17
75296,Cep43,17
12458,Ccr6,17
667114,NA,NA
55951,Mpc1,17
106489,Sft2d1,17
320111,Prr18,17
21331,T2,17
100504601,NA,NA
20997,T,17
23984,Pde10a,17
66931,1700010I14Rik,17
67791,NA,NA
433064,Gm17748,17
67543,Pabpc6,17
71092,4930452A19Rik,17
19317,Qk,17
100526796,NA,NA
76634,1700110C19Rik,17
69310,Pacrg,17
319750,A230009B12Rik,17
50873,Prkn,17
52027,NA,NA
68262,Agpat4,17
26407,Map3k4,17
224523,4732491K20Rik,17
18815,Plg,17
20519,Slc22a3,17
77414,C030013G03Rik,17
20518,Slc22a2,17
20517,Slc22a1,17
100862021,NA,NA
16004,Igf2r,17
100502594,NA,NA
104103,Airn,17
17171,Mas1,17
80978,Mrgprh,17
240023,Pnldc1,17
67681,Mrpl18,17
21454,Tcp1,17
100303746,NA,NA
224530,Acat3,17
110460,Acat2,17
100502686,NA,NA
60532,Wtap,17
20656,Sod2,17
436440,Gpr31b,17
21462,Tcp10b,17
625850,Gm11166,17
381058,Unc93a,17
100038394,Gm10512,17
27263,Smok2a,17
236574,Smok2b,17
100041352,Tcp10c,17
19862,,17
72578,2700054A10Rik,17
667384,NA,NA
272667,Smok4a,17
21646,Tcte2,17
17356,Afdn,17
635895,Gm7168,17
664821,Gm7356,17
664831,NA,NA
75011,NA,NA
240025,Dact2,17
64074,Smoc2,17
74917,4930474M22Rik,17
21826,Thbs2,17
71682,Wdr27,17
67912,1600012H06Rik,17
72057,Phf10,17
106740,NA,NA
100041586,Dynlt2a3,17
100041574,9030025P20Rik,17
100861785,NA,NA
100041639,Dynlt2a2,17
100041621,Gm3435,17
100862074,NA,NA
21647,Dynlt2a1,17
381062,Ermard,17
328747,Gm5091,17
100038481,NA,NA
13388,Dll1,17
67544,Fam120b,17
19170,Psmb1,17
21374,Tbp,17
18567,Pdcd2,17
213389,Prdm9,17
71008,4933401D09Rik,17
12648,Chd1,17
68799,Rgmb,17
213781,NA,NA
213811,BC002059,17
449000,Zfp960,17
22759,Zfp97,17
626854,NA,NA
100041965,NA,NA
67045,Riok2,17
66643,Lix1,17
240028,Lnpep,17
626942,Vmn2r90,17
387230,Mir99b,17
387248,Mirlet7e,17
387235,Mir125a,17
75202,Spaca6,17
15116,Has1,17
14293,Fpr1,17
14289,Fpr2,17
100503522,NA,NA
14294,Fpr3,17
14291,Fpr-rs4,17
665210,Vmn2r91,17
627111,Vmn2r92,17
665227,Vmn2r94,17
627132,Vmn2r93,17
328759,Vmn2r95,17
433070,Vmn2r96,17
627367,Vmn2r97,17
224552,Vmn2r98,17
665376,Vmn2r99,17
627537,Vmn2r100,17
627576,Vmn2r101,17
224572,Vmn2r102,17
627636,Vmn2r103,17
22313,Vmn2r104,17
321021,Fpr-rs7,17
321020,Fpr-rs6,17
627743,Vmn2r105,17
224576,Vmn2r106,17
22312,Vmn2r107,17
665525,Vmn1r224,17
627805,Vmn2r108,17
171228,Vmn1r225,17
627814,Vmn2r109,17
224582,Vmn2r110,17
14290,Fpr-rs3,17
171225,Vmn1r226,17
171229,Vmn1r227,17
171226,Vmn1r228,17
171224,Vmn1r229,17
171231,Vmn1r230,17
171230,Vmn1r231,17
171227,Vmn1r232,17
51792,Ppp2r1a,17
171236,Vmn1r233,17
224585,Zfp160,17
627924,NA,NA
665654,NA,NA
665662,NA,NA
665669,NA,NA
171232,Vmn1r234,17
171233,Vmn1r235,17
171235,Vmn1r236,17
171234,Vmn1r237,17
210503,Zfp677,17
22712,Zfp54,17
22709,Zfp51,17
24132,Zfp53,17
22710,Zfp52,17
381066,Zfp948,17
73229,Zfp983,17
100310809,NA,NA
240034,Zfp760,17
381067,Zfp229,17
75424,Zfp820,17
70081,Zfp995,17
73233,Zfp942,17
74670,Zfp943,17
665820,NA,NA
665825,NA,NA
631010,NA,NA
210853,Zfp947,17
240038,Zfp994,17
631624,Gm7072,17
319615,Zfp944,17
224598,Zfp758,17
74149,Zfp946,17
210876,Vmn2r111,17
628185,Vmn2r112,17
100042679,NA,NA
240041,Zfp945,17
434701,Vmn2r113,17
665976,NA,NA
22700,Zfp40,17
666002,Vmn2r114,17
638102,Vmn2r115,17
619697,Vmn2r116,17
619788,Vmn2r117,17
320020,6330415G19Rik,17
449521,Zfp213,17
22654,Zfp13,17
332221,Zscan10,17
240047,Mmp25,17
212733,Bicdl2,17
386612,Thoc6,17
